t,x,ts
2.5732167,0.7,1.9480143
2.583229,0.7,1.9662287
2.5932417,0.7,1.9842932
2.603254,0.7,2.0021975
2.6132667,0.7,2.0199282
2.623279,0.7,2.0374744
2.6332917,0.7,2.0548246
2.643304,0.7,2.0719693
2.6533167,0.7,2.0889006
2.6633291,0.7,2.1056042
2.6733418,0.7,2.1220725
2.6833541,0.7,2.1382985
2.6933668,0.7,2.1542683
2.7033792,0.7,2.169976
2.7133918,0.7,2.185413
2.7234044,0.7,2.20057
2.733417,0.7,2.2154405
2.7434294,0.7,2.2300146
2.753442,0.7,2.2442875
2.7634544,0.7,2.2582479
2.773467,0.7,2.271889
2.7834795,0.7,2.285209
2.793492,0.7,2.298196
2.8035045,0.7,2.3108406
2.813517,0.7,2.323143
2.8235295,0.7,2.3350923
2.833542,0.7,2.3466833
2.8435545,0.7,2.3579063
2.8535671,0.7,2.3687575
2.8635795,0.7,2.3792284
2.8735921,0.7,2.3893132
2.8836045,0.7,2.3990064
2.8936172,0.7,2.4082959
2.9036295,0.7,2.4171822
2.9136422,0.7,2.42565
2.9236546,0.7,2.433695
2.9336672,0.7,2.4413123
2.9436796,0.7,2.4484894
2.9536922,0.7,2.4552197
2.9637046,0.7,2.461494
2.9737172,0.7,2.467304
2.9837296,0.7,2.472641
2.9937422,0.7,2.477495
3.0037546,0.7,2.4818544
3.0137672,0.7,2.4857123
3.0237796,0.7,2.4890566
3.0337923,0.7,2.4918773
3.043805,0.7,2.4941661
3.0538175,0.7,2.495906
3.06383,0.7,2.4970915
3.0738425,0.7,2.4977086
3.083855,0.7,2.497747
3.0938675,0.7,2.4971974
3.10388,0.7,2.496046
3.1138926,0.7,2.4942808
3.123905,0.7,2.4918983
3.1339176,0.7,2.4888768
3.14393,0.7,2.485219
3.1539426,0.7,2.4809084
3.163955,0.7,2.4759367
3.1739676,0.7,2.4702952
3.18398,0.7,2.4639802
3.1939926,0.7,2.456981
3.204005,0.7,2.4492931
3.2140176,0.7,2.4409182
3.22403,0.7,2.4318452
3.2340426,0.7,2.422076
3.244055,0.7,2.4116108
3.2540677,0.7,2.40045
3.26408,0.7,2.3885953
3.2740927,0.7,2.3760517
3.2841053,0.7,2.3628275
3.294118,0.7,2.3489244
3.3041303,0.7,2.3343542
3.314143,0.7,2.319132
3.3241553,0.7,2.303267
3.334168,0.7,2.2867723
3.3441803,0.7,2.269669
3.354193,0.7,2.2519674
3.3642054,0.7,2.2336907
3.374218,0.7,2.2148643
3.3842304,0.7,2.1955059
3.394243,0.7,2.1756396
3.4042554,0.7,2.1552904
3.414268,0.7,2.1344836
3.4242804,0.7,2.1132514
3.434293,0.7,2.0916145
3.4443054,0.7,2.069609
3.454318,0.7,2.0472617
3.4643304,0.7,2.024604
3.474343,0.7,2.0016632
3.4843554,0.7,1.9784765
3.494368,0.7,1.955065
3.5043805,0.7,1.9314694
3.514393,0.7,1.9077177
3.5244055,0.7,1.8838341
3.534418,0.7,1.8598571
3.5444305,0.7,1.8358111
3.5544431,0.7,1.8117242
3.5644555,0.7,1.7876308
3.5744681,0.7,1.7635493
3.5844805,0.7,1.7395108
3.5944932,0.7,1.7155397
3.6045058,0.7,1.6916592
3.6145184,0.7,1.6678917
3.6245308,0.7,1.6442597
3.6345434,0.7,1.6207821
3.6445558,0.7,1.5974822
3.6545684,0.7,1.5743723
3.6645808,0.7,1.551472
3.6745934,0.7,1.5287967
3.6846058,0.7,1.506359
3.6946185,0.7,1.484174
3.7046309,0.7,1.46225
3.7146435,0.7,1.4406002
3.7246559,0.7,1.4192343
3.7346685,0.7,1.3981564
3.744681,0.7,1.3773787
3.7546935,0.7,1.3569045
3.764706,0.7,1.3367412
3.7747185,0.7,1.3168879
3.784731,0.7,1.2973533
3.7947435,0.7,1.2781366
3.804756,0.7,1.2592411
3.8147686,0.7,1.2406688
3.824781,0.7,1.2224164
3.8347936,0.7,1.2044854
3.8448062,0.7,1.186877
3.8548188,0.7,1.1695853
3.8648312,0.7,1.1526148
3.8748438,0.7,1.1359583
3.8848562,0.7,1.1196148
3.8948689,0.7,1.1035806
3.9048812,0.7,1.0878524
3.9148939,0.7,1.0724264
3.9249063,0.7,1.057299
3.9349189,0.7,1.0424664
3.9449313,0.7,1.0279262
3.954944,0.7,1.0136689
3.9649563,0.7,0.999694
3.974969,0.7,0.9859965
3.9849813,0.7,0.9725691
3.994994,0.7,0.95940834
4.005006,0.7,0.9465128
4.0150185,0.7,0.93387234
4.025031,0.7,0.9214834
4.0350432,0.7,0.9093429
4.045056,0.7,0.8974453
4.0550685,0.7,0.8857838
4.065081,0.7,0.87435734
4.0750933,0.7,0.86315656
4.0851064,0.7,0.85218
4.095119,0.7,0.84142137
4.1051316,0.7,0.8308739
4.115144,0.7,0.82053965
4.1251564,0.7,0.8104069
4.135169,0.7,0.8004746
4.1451817,0.7,0.7907387
4.155194,0.7,0.7811954
4.1652064,0.7,0.771836
4.175219,0.7,0.7626598
4.1852317,0.7,0.75366235
4.195244,0.7,0.74484134
4.2052565,0.7,0.73618895
4.215269,0.7,0.7277034
4.2252817,0.7,0.7193806
4.235294,0.7,0.7112185
4.2453065,0.7,0.70321065
4.255319,0.7,0.6953555
4.2653317,0.7,0.687648
4.275344,0.7,0.6800871
4.2853565,0.7,0.6726671
4.295369,0.7,0.6653839
4.305382,0.7,0.6582386
4.315394,0.7,0.6512246
4.325407,0.7,0.6443401
4.3354197,0.7,0.6375832
4.3454323,0.7,0.6309477
4.3554444,0.7,0.6244349
4.365457,0.7,0.6180406
4.3754697,0.7,0.61176085
4.3854823,0.7,0.60559535
4.3954945,0.7,0.59954035
4.405507,0.7,0.59359354
4.4155197,0.7,0.58775306
4.4255323,0.7,0.5820166
4.4355445,0.7,0.5763825
4.445557,0.7,0.5708491
4.4555697,0.7,0.56541234
4.4655824,0.7,0.5600729
4.4755945,0.7,0.5548269
4.485607,0.7,0.5496732
4.49562,0.7,0.5446122
4.5056324,0.7,0.5396409
4.5156446,0.7,0.53475547
4.525657,0.7,0.5299602
4.53567,0.7,0.52525026
4.5456824,0.7,0.52062416
4.5556946,0.7,0.51608217
4.565707,0.7,0.5116214
4.57572,0.7,0.507244
4.5857325,0.7,0.50294656
4.5957446,0.7,0.49873042
4.605757,0.7,0.4945922
4.61577,0.7,0.49053407
4.6257825,0.7,0.48655432
4.6357946,0.7,0.48265374
4.6458073,0.7,0.47882873
4.65582,0.7,0.47508234
4.6658325,0.7,0.47141498
4.6758447,0.7,0.4678225
4.6858573,0.7,0.46430838
4.69587,0.7,0.46087247
4.7058825,0.7,0.45751446
4.7158947,0.7,0.45423263
4.7259073,0.7,0.45102954
4.73592,0.7,0.44790643
4.7459326,0.7,0.44486123
4.7559447,0.7,0.44189644
4.7659574,0.7,0.4390105
4.77597,0.7,0.4362064
4.7859826,0.7,0.433482
4.7959948,0.7,0.4308411
4.8060074,0.7,0.42828143
4.81602,0.7,0.42580676
4.8260326,0.7,0.4234175
4.836045,0.7,0.42111248
4.8460574,0.7,0.4188943
4.85607,0.7,0.41676342
4.8660827,0.7,0.41472
4.876095,0.7,0.41276705
4.8861074,0.7,0.41090566
4.89612,0.7,0.40913337
4.9061327,0.7,0.4074551
4.916145,0.7,0.40587074
4.9261575,0.7,0.40438116
4.93617,0.7,0.4029873
4.9461827,0.7,0.40169203
4.956195,0.7,0.40049565
4.9662075,0.7,0.3993984
4.97622,0.7,0.3984018
4.9862328,0.7,0.39750886
4.996245,0.7,0.39671737
5.0062575,0.7,0.39603078
5.01627,0.7,0.39545155
5.026283,0.7,0.3949765
5.036295,0.7,0.39461172
5.0463076,0.7,0.39435565
5.05632,0.7,0.39420897
5.066333,0.7,0.39417523
5.076345,0.7,0.39425308
5.0863576,0.7,0.3944472
5.09637,0.7,0.3947531
5.106383,0.7,0.39517742
5.116395,0.7,0.39571673
5.1264076,0.7,0.3963766
5.1364202,0.7,0.39715177
5.146433,0.7,0.3980512
5.156445,0.7,0.39906794
5.1664577,0.7,0.4002099
5.1764703,0.7,0.40147066
5.186483,0.7,0.40285784
5.196495,0.7,0.40436822
5.206508,0.7,0.40600824
5.216521,0.7,0.40777206
5.2265334,0.7,0.40966356
5.2365456,0.7,0.4116816
5.246558,0.7,0.41383052
5.256571,0.7,0.41610807
5.2665834,0.7,0.41851622
5.2765956,0.7,0.421057
5.286608,0.7,0.42373013
5.296621,0.7,0.42653245
5.3066335,0.7,0.4294712
5.3166456,0.7,0.43254423
5.3266582,0.7,0.43575138
5.336671,0.7,0.43909663
5.3466835,0.7,0.44257563
5.3566957,0.7,0.44619232
5.3667083,0.7,0.44994533
5.376721,0.7,0.45383936
5.3867335,0.7,0.45787066
5.3967457,0.7,0.46204072
5.4067583,0.7,0.4663543
5.416771,0.7,0.47080505
5.4267836,0.7,0.47539806
5.4367957,0.7,0.48013487
5.446809,0.7,0.4850145
5.4568214,0.7,0.49003628
5.466834,0.7,0.49520412
5.476846,0.7,0.50051355
5.486859,0.7,0.5059712
5.4968715,0.7,0.5115738
5.506884,0.7,0.5173236
5.5168962,0.7,0.5232191
5.526909,0.7,0.52926314
5.5369215,0.7,0.5354548
5.546934,0.7,0.5417975
5.5569463,0.7,0.54828835
5.566959,0.7,0.5549281
5.5769715,0.7,0.56172127
5.586984,0.7,0.5686675
5.5969963,0.7,0.57576317
5.607009,0.7,0.5830146
5.6170216,0.7,0.5904169
5.627034,0.7,0.5979738
5.6370463,0.7,0.6056825
5.647059,0.7,0.6135541
5.6570716,0.7,0.6215776
5.667084,0.7,0.62975883
5.6770964,0.7,0.6380953
5.687109,0.7,0.64659536
5.6971216,0.7,0.65524906
5.7071342,0.7,0.66406727
5.7171464,0.7,0.6730443
5.727159,0.7,0.68218267
5.7371716,0.7,0.691481
5.7471843,0.7,0.7009449
5.7571964,0.7,0.7105694
5.767209,0.7,0.7203561
5.7772217,0.7,0.7303149
5.7872343,0.7,0.7404349
5.7972465,0.7,0.7507209
5.807259,0.7,0.76117635
5.8172717,0.7,0.7717976
5.8272843,0.7,0.78259075
5.8372965,0.7,0.7935467
5.847309,0.7,0.8046799
5.8573217,0.7,0.8159824
5.8673344,0.7,0.82745546
5.8773465,0.7,0.83910054
5.887359,0.7,0.8509197
5.897372,0.7,0.86291134
5.9073844,0.7,0.87508404
5.9173965,0.7,0.88742673
5.927409,0.7,0.89994717
5.937422,0.7,0.9126421
5.9474344,0.7,0.92551816
5.9574466,0.7,0.938571
5.967459,0.7,0.951803
5.977472,0.7,0.96521145
5.9874845,0.7,0.97880137
5.9974966,0.7,0.9925747
6.007509,0.7,1.0065293
6.017522,0.7,1.0206604
6.0275345,0.7,1.0349741
6.0375466,0.7,1.0494678
6.0475593,0.7,1.0641477
6.057572,0.7,1.0790061
6.0675845,0.7,1.0940437
6.0775967,0.7,1.109263
6.0876093,0.7,1.1246643
6.097622,0.7,1.1402487
6.1076345,0.7,1.156009
6.1176467,0.7,1.171946
6.1276593,0.7,1.18806
6.137672,0.7,1.2043513
6.1476846,0.7,1.2208197
6.1576967,0.7,1.2374575
6.1677094,0.7,1.2542678
6.177722,0.7,1.2712443
6.1877346,0.7,1.288393
6.1977468,0.7,1.305701
6.2077594,0.7,1.323167
6.217772,0.7,1.3407922
6.2277846,0.7,1.358568
6.237797,0.7,1.3764942
6.24781,0.7,1.3945665
6.2578225,0.7,1.4127741
6.267835,0.7,1.4311218
6.2778473,0.7,1.4495993
6.28786,0.7,1.4681908
6.2978725,0.7,1.4869041
6.307885,0.7,1.5057268
6.3178973,0.7,1.524652
6.32791,0.7,1.5436771
6.3379226,0.7,1.5627816
6.347935,0.7,1.5819626
6.3579473,0.7,1.6012273
6.36796,0.7,1.6205425
6.3779726,0.7,1.6399088
6.387985,0.7,1.6593189
6.3979974,0.7,1.6787577
6.40801,0.7,1.6982119
6.4180226,0.7,1.7176816
6.4280353,0.7,1.7371371
6.4380474,0.7,1.7565823
6.44806,0.7,1.7760026
6.4580727,0.7,1.7953787
6.4680853,0.7,1.8146958
6.4780974,0.7,1.8339617
6.48811,0.7,1.8531339
6.4981227,0.7,1.8722184
6.5081353,0.7,1.8911886
6.5181475,0.7,1.9100487
6.52816,0.7,1.9287713
6.5381727,0.7,1.9473414
6.5481853,0.7,1.9657476
6.5581975,0.7,1.9839792
6.56821,0.7,2.0020232
6.5782228,0.7,2.0198495
6.5882354,0.7,2.0374708
6.5982475,0.7,2.054859
6.60826,0.7,2.071982
6.618273,0.7,2.0888667
6.6282854,0.7,2.105476
6.6382976,0.7,2.1217887
6.6483107,0.7,2.1378114
6.6583233,0.7,2.1535177
6.668336,0.7,2.168911
6.678348,0.7,2.1839528
6.6883607,0.7,2.198666
6.6983733,0.7,2.213014
6.708386,0.7,2.2270017
6.718398,0.7,2.2406125
6.7284107,0.7,2.2538252
6.7384233,0.7,2.2666569
6.748436,0.7,2.2790773
6.758448,0.7,2.2910864
6.7684608,0.7,2.3026853
6.7784734,0.7,2.3138518
6.788486,0.7,2.3245878
6.798498,0.7,2.334891
6.808511,0.7,2.3447416
6.8185234,0.7,2.354152
6.828536,0.7,2.3630965
6.838548,0.7,2.3715982
6.848561,0.7,2.3796382
6.8585734,0.7,2.3872113
6.868586,0.7,2.3943262
6.878598,0.7,2.400962
6.888611,0.7,2.4071522
6.8986235,0.7,2.4128501
6.908636,0.7,2.418091
6.9186482,0.7,2.4228647
6.928661,0.7,2.427158
6.9386735,0.7,2.4309928
6.948686,0.7,2.4343467
6.9586983,0.7,2.437248
6.968711,0.7,2.4396966
6.9787235,0.7,2.4416537
6.988736,0.7,2.443164
6.9987483,0.7,2.4442236
7.008761,0.7,2.444833
7.0187736,0.7,2.4449809
7.028786,0.7,2.4446907
7.0387983,0.7,2.4439611
7.048811,0.7,2.442781
7.0588236,0.7,2.4411771
7.068836,0.7,2.4391387
7.0788484,0.7,2.4366667
7.088861,0.7,2.433789
7.0988736,0.7,2.4304929
7.1088862,0.7,2.4267747
7.1188984,0.7,2.4226663
7.128911,0.7,2.4181485
7.1389236,0.7,2.4132276
7.1489363,0.7,2.4079366
7.1589484,0.7,2.4022505
7.168961,0.7,2.3961816
7.1789737,0.7,2.3897507
7.1889863,0.7,2.3829412
7.1989985,0.7,2.375777
7.209011,0.7,2.368256
7.2190237,0.7,2.3603773
7.2290363,0.7,2.3521607
7.2390485,0.7,2.3435967
7.249061,0.7,2.334709
7.2590737,0.7,2.3254836
7.2690864,0.7,2.3159497
7.2790985,0.7,2.30609
7.289111,0.7,2.2959058
7.299124,0.7,2.2854264
7.3091364,0.7,2.274646
7.3191485,0.7,2.2635674
7.329161,0.7,2.2522068
7.339174,0.7,2.2405522
7.3491864,0.7,2.2286139
7.3591986,0.7,2.2164106
7.3692117,0.7,2.2039268
7.3792243,0.7,2.1911829
7.389237,0.7,2.1781762
7.399249,0.7,2.164912
7.4092617,0.7,2.151414
7.4192743,0.7,2.1376572
7.429287,0.7,2.1236668
7.439299,0.7,2.1094308
7.4493117,0.7,2.0949657
7.4593244,0.7,2.0802774
7.469337,0.7,2.0653524
7.479349,0.7,2.0502324
7.489362,0.7,2.0348713
7.4993744,0.7,2.019322
7.509387,0.7,2.003556
7.519399,0.7,1.9875872
7.529412,0.7,1.9714241
7.5394244,0.7,1.9550567
7.549437,0.7,1.9385126
7.559449,0.7,1.9217818
7.569462,0.7,1.9048598
7.5794744,0.7,1.8877666
7.589487,0.7,1.8704963
7.599499,0.7,1.8530524
7.609512,0.7,1.8354378
7.6195245,0.7,1.817656
7.629537,0.7,1.7997234
7.6395493,0.7,1.7816255
7.649562,0.7,1.7633796
7.6595745,0.7,1.7449746
7.669587,0.7,1.726433
7.6795993,0.7,1.7077343
7.689612,0.7,1.68891
7.6996245,0.7,1.6699405
7.709637,0.7,1.6508296
7.7196493,0.7,1.6316009
7.729662,0.7,1.6122503
7.7396746,0.7,1.5927548
7.749687,0.7,1.5731401
7.7596993,0.7,1.5534208
7.769712,0.7,1.5335786
7.7797246,0.7,1.5136218
7.789737,0.7,1.493561
7.7997494,0.7,1.4733977
7.809762,0.7,1.4531138
7.8197746,0.7,1.4327517
7.8297873,0.7,1.4122868
7.8397994,0.7,1.391716
7.8498125,0.7,1.3710692
7.859825,0.7,1.3503261
7.8698378,0.7,1.3295019
7.87985,0.7,1.3085868
7.8898625,0.7,1.2876022
7.899875,0.7,1.2665412
7.909888,0.7,1.2454133
7.9199,0.7,1.2242012
7.9299126,0.7,1.2029438
7.939925,0.7,1.1816106
7.949938,0.7,1.1602204
7.95995,0.7,1.138777
7.9699626,0.7,1.1172673
7.979975,0.7,1.0957196
7.989988,0.7,1.0741068
8.0,0.7,1.0524741
0.0,0.71999997,0.8980298
0.010012516,0.71999997,0.89198434
0.020025032,0.71999997,0.8859339
0.030037548,0.71999997,0.87987876
0.040050063,0.71999997,0.8738173
0.05006258,0.71999997,0.86775124
0.060075097,0.71999997,0.8616799
0.07008761,0.71999997,0.85559964
0.08010013,0.71999997,0.8495139
0.09011264,0.71999997,0.8434214
0.10012516,0.71999997,0.837322
0.11013767,0.71999997,0.83121574
0.12015019,0.71999997,0.82510185
0.1301627,0.71999997,0.81898224
0.14017522,0.71999997,0.8128567
0.15018773,0.71999997,0.8067245
0.16020025,0.71999997,0.80058724
0.17021278,0.71999997,0.79444605
0.18022528,0.71999997,0.7883007
0.1902378,0.71999997,0.7821517
0.20025031,0.71999997,0.7760018
0.21026284,0.71999997,0.7698511
0.22027534,0.71999997,0.76370096
0.23028786,0.71999997,0.7575532
0.24030039,0.71999997,0.7514063
0.2503129,0.71999997,0.7452667
0.26032543,0.71999997,0.7391338
0.27033794,0.71999997,0.733007
0.28035045,0.71999997,0.7268908
0.29036295,0.71999997,0.7207886
0.3003755,0.71999997,0.714699
0.310388,0.71999997,0.70862544
0.3204005,0.71999997,0.70256984
0.330413,0.71999997,0.6965352
0.34042555,0.71999997,0.69052315
0.35043806,0.71999997,0.6845365
0.36045057,0.71999997,0.67857647
0.37046307,0.71999997,0.672647
0.3804756,0.71999997,0.6667501
0.39048812,0.71999997,0.66088605
0.40050063,0.71999997,0.6550597
0.41051313,0.71999997,0.64927256
0.42052567,0.71999997,0.64352834
0.43053818,0.71999997,0.63782734
0.44055068,0.71999997,0.632173
0.4505632,0.71999997,0.62656736
0.46057573,0.71999997,0.6210139
0.47058824,0.71999997,0.61551285
0.48060077,0.71999997,0.61006725
0.49061328,0.71999997,0.60467905
0.5006258,0.71999997,0.5993499
0.5106383,0.71999997,0.5940831
0.52065086,0.71999997,0.58887786
0.5306634,0.71999997,0.58373666
0.5406759,0.71999997,0.5786607
0.5506884,0.71999997,0.5736536
0.5607009,0.71999997,0.56871367
0.5707134,0.71999997,0.56384283
0.5807259,0.71999997,0.5590422
0.5907384,0.71999997,0.55431116
0.600751,0.71999997,0.54965234
0.6107635,0.71999997,0.54506326
0.620776,0.71999997,0.5405468
0.6307885,0.71999997,0.5361004
0.640801,0.71999997,0.5317266
0.6508135,0.71999997,0.5274223
0.660826,0.71999997,0.5231884
0.67083853,0.71999997,0.5190244
0.6808511,0.71999997,0.51492953
0.6908636,0.71999997,0.5109029
0.7008761,0.71999997,0.5069424
0.7108886,0.71999997,0.5030483
0.72090113,0.71999997,0.49921897
0.73091364,0.71999997,0.49545485
0.74092615,0.71999997,0.49175137
0.75093865,0.71999997,0.48811042
0.7609512,0.71999997,0.48453003
0.7709637,0.71999997,0.48100814
0.78097624,0.71999997,0.47754553
0.79098874,0.71999997,0.47414145
0.80100125,0.71999997,0.4707953
0.81101376,0.71999997,0.4675052
0.82102627,0.71999997,0.4642733
0.8310388,0.71999997,0.46109685
0.84105134,0.71999997,0.4579789
0.85106385,0.71999997,0.45492023
0.86107635,0.71999997,0.45192078
0.87108886,0.71999997,0.44898316
0.88110137,0.71999997,0.44610837
0.8911139,0.71999997,0.44330013
0.9011264,0.71999997,0.4405622
0.9111389,0.71999997,0.43789685
0.92115146,0.71999997,0.43530685
0.93116397,0.71999997,0.4327985
0.9411765,0.71999997,0.4303772
0.951189,0.71999997,0.4280483
0.96120155,0.71999997,0.42581782
0.97121406,0.71999997,0.42369106
0.98122656,0.71999997,0.42167687
0.9912391,0.71999997,0.41978216
1.0012516,0.71999997,0.41801518
1.0112641,0.71999997,0.416384
1.0212766,0.71999997,0.41489834
1.0312891,0.71999997,0.41356504
1.0413016,0.71999997,0.41239643
1.0513141,0.71999997,0.41139984
1.0613266,0.71999997,0.4105851
1.0713391,0.71999997,0.409963
1.0813516,0.71999997,0.40954137
1.0913641,0.71999997,0.4093312
1.1013767,0.71999997,0.40934026
1.1113892,0.71999997,0.40958044
1.1214018,0.71999997,0.41005778
1.1314143,0.71999997,0.41078162
1.1414268,0.71999997,0.41175932
1.1514393,0.71999997,0.41299897
1.1614518,0.71999997,0.41450763
1.1714643,0.71999997,0.41628993
1.1814768,0.71999997,0.41835177
1.1914895,0.71999997,0.4206977
1.2015018,0.71999997,0.4233323
1.2115144,0.71999997,0.42625597
1.2215269,0.71999997,0.42947206
1.2315394,0.71999997,0.43298262
1.2415519,0.71999997,0.43678325
1.2515644,0.71999997,0.44087833
1.2615769,0.71999997,0.44526142
1.2715895,0.71999997,0.4499315
1.281602,0.71999997,0.4548826
1.2916145,0.71999997,0.46011078
1.301627,0.71999997,0.46561024
1.3116395,0.71999997,0.47137251
1.321652,0.71999997,0.4773894
1.3316646,0.71999997,0.48365274
1.3416771,0.71999997,0.4901538
1.3516896,0.71999997,0.4968809
1.3617022,0.71999997,0.5038218
1.3717147,0.71999997,0.51096416
1.3817272,0.71999997,0.51829916
1.3917397,0.71999997,0.52581066
1.4017522,0.71999997,0.5334851
1.4117647,0.71999997,0.5413108
1.4217772,0.71999997,0.5492719
1.4317899,0.71999997,0.5573554
1.4418023,0.71999997,0.5655485
1.4518148,0.71999997,0.57383204
1.4618273,0.71999997,0.5821972
1.4718398,0.71999997,0.5906301
1.4818523,0.71999997,0.59911305
1.4918648,0.71999997,0.6076363
1.5018773,0.71999997,0.616187
1.5118899,0.71999997,0.624753
1.5219024,0.71999997,0.63332164
1.531915,0.71999997,0.6418835
1.5419275,0.71999997,0.6504286
1.55194,0.71999997,0.65894556
1.5619525,0.71999997,0.66742873
1.571965,0.71999997,0.67587054
1.5819775,0.71999997,0.6842617
1.59199,0.71999997,0.6925981
1.6020025,0.71999997,0.70087695
1.612015,0.71999997,0.7090921
1.6220275,0.71999997,0.7172402
1.63204,0.71999997,0.7253216
1.6420525,0.71999997,0.73333406
1.652065,0.71999997,0.74127775
1.6620775,0.71999997,0.74915445
1.67209,0.71999997,0.75696427
1.6821027,0.71999997,0.76471126
1.6921152,0.71999997,0.77240014
1.7021277,0.71999997,0.78003174
1.7121402,0.71999997,0.78761506
1.7221527,0.71999997,0.7951548
1.7321652,0.71999997,0.8026551
1.7421777,0.71999997,0.8101264
1.7521904,0.71999997,0.81757414
1.7622027,0.71999997,0.8250072
1.7722152,0.71999997,0.83243465
1.7822278,0.71999997,0.83986676
1.7922403,0.71999997,0.8473093
1.8022528,0.71999997,0.8547758
1.8122653,0.71999997,0.86227554
1.8222778,0.71999997,0.86981773
1.8322904,0.71999997,0.8774145
1.8423029,0.71999997,0.8850757
1.8523154,0.71999997,0.89281297
1.8623279,0.71999997,0.9006352
1.8723404,0.71999997,0.90855515
1.882353,0.71999997,0.9165838
1.8923655,0.71999997,0.92473066
1.902378,0.71999997,0.93300694
1.9123905,0.71999997,0.94142365
1.9224031,0.71999997,0.9499901
1.9324156,0.71999997,0.95871747
1.9424281,0.71999997,0.9676138
1.9524406,0.71999997,0.97669107
1.9624531,0.71999997,0.98595655
1.9724656,0.71999997,0.99542016
1.9824781,0.71999997,1.0050919
1.9924908,0.71999997,1.0149758
2.0025032,0.71999997,1.0250823
2.0125158,0.71999997,1.0354197
2.0225282,0.71999997,1.0459921
2.0325408,0.71999997,1.0568092
2.0425532,0.71999997,1.0678744
2.0525658,0.71999997,1.0791938
2.0625782,0.71999997,1.0907719
2.0725908,0.71999997,1.1026151
2.0826032,0.71999997,1.1147257
2.0926158,0.71999997,1.1271062
2.1026282,0.71999997,1.139761
2.1126409,0.71999997,1.15269
2.1226532,0.71999997,1.1658983
2.1326659,0.71999997,1.179383
2.1426783,0.71999997,1.193148
2.152691,0.71999997,1.2071911
2.1627035,0.71999997,1.221513
2.1727161,0.71999997,1.2361107
2.1827285,0.71999997,1.250985
2.1927412,0.71999997,1.2661297
2.2027535,0.71999997,1.2815449
2.2127662,0.71999997,1.2972248
2.2227786,0.71999997,1.313169
2.2327912,0.71999997,1.3293676
2.2428036,0.71999997,1.3458202
2.2528162,0.71999997,1.3625176
2.2628286,0.71999997,1.3794539
2.2728412,0.71999997,1.3966255
2.2828536,0.71999997,1.4140205
2.2928662,0.71999997,1.4316347
2.3028786,0.71999997,1.4494593
2.3128912,0.71999997,1.4674826
2.3229036,0.71999997,1.4856985
2.3329163,0.71999997,1.5040966
2.3429286,0.71999997,1.5226651
2.3529413,0.71999997,1.5413967
2.3629537,0.71999997,1.560278
2.3729663,0.71999997,1.5793018
2.3829787,0.71999997,1.5984528
2.3929913,0.71999997,1.6177208
2.4030037,0.71999997,1.637095
2.4130163,0.71999997,1.6565619
2.4230287,0.71999997,1.6761084
2.4330413,0.71999997,1.6957259
2.4430537,0.71999997,1.7153981
2.4530663,0.71999997,1.735111
2.4630787,0.71999997,1.754858
2.4730914,0.71999997,1.7746215
2.483104,0.71999997,1.7943888
2.4931166,0.71999997,1.8141477
2.503129,0.71999997,1.8338838
2.5131416,0.71999997,1.8535886
2.523154,0.71999997,1.8732436
2.5331666,0.71999997,1.8928382
2.543179,0.71999997,1.9123614
2.5531917,0.71999997,1.9318011
2.563204,0.71999997,1.9511402
2.5732167,0.71999997,1.970371
2.583229,0.71999997,1.9894795
2.5932417,0.71999997,2.0084534
2.603254,0.71999997,2.0272818
2.6132667,0.71999997,2.0459492
2.623279,0.71999997,2.0644526
2.6332917,0.71999997,2.0827727
2.643304,0.71999997,2.1009007
2.6533167,0.71999997,2.1188285
2.6633291,0.71999997,2.1365461
2.6733418,0.71999997,2.154037
2.6833541,0.71999997,2.1712973
2.6933668,0.71999997,2.188316
2.7033792,0.71999997,2.20508
2.7133918,0.71999997,2.2215798
2.7234044,0.71999997,2.2378128
2.733417,0.71999997,2.2537603
2.7434294,0.71999997,2.269424
2.753442,0.71999997,2.284785
2.7634544,0.71999997,2.2998426
2.773467,0.71999997,2.3145797
2.7834795,0.71999997,2.328994
2.793492,0.71999997,2.3430767
2.8035045,0.71999997,2.3568184
2.813517,0.71999997,2.3702087
2.8235295,0.71999997,2.3832417
2.833542,0.71999997,2.3959084
2.8435545,0.71999997,2.4082017
2.8535671,0.71999997,2.4201112
2.8635795,0.71999997,2.431627
2.8735921,0.71999997,2.4427426
2.8836045,0.71999997,2.4534488
2.8936172,0.71999997,2.4637349
2.9036295,0.71999997,2.4735942
2.9136422,0.71999997,2.4830139
2.9236546,0.71999997,2.4919887
2.9336672,0.71999997,2.5005047
2.9436796,0.71999997,2.5085552
2.9536922,0.71999997,2.5161302
2.9637046,0.71999997,2.5232136
2.9737172,0.71999997,2.5297961
2.9837296,0.71999997,2.5358715
2.9937422,0.71999997,2.5414255
3.0037546,0.71999997,2.5464466
3.0137672,0.71999997,2.5509236
3.0237796,0.71999997,2.5548394
3.0337923,0.71999997,2.55819
3.043805,0.71999997,2.5609612
3.0538175,0.71999997,2.5631351
3.06383,0.71999997,2.5647047
3.0738425,0.71999997,2.565657
3.083855,0.71999997,2.5659792
3.0938675,0.71999997,2.5656598
3.10388,0.71999997,2.5646865
3.1138926,0.71999997,2.5630455
3.123905,0.71999997,2.5607333
3.1339176,0.71999997,2.5577314
3.14393,0.71999997,2.5540318
3.1539426,0.71999997,2.5496259
